"i","Result.1","Result.2"
13,0.184033603935968,0.355942521162797
13,0.89686596183572,0.97310363153927
13,0.909198270600755,0.78036263162503
13,0.0673105272790417,0.461709906971082
13,0.920496967749205,0.594585148685146
13,0.031260409981478,0.221181808640249
13,0.458067688033916,0.247769884122536
13,0.376466816978063,0.155632841628976
13,0.83264710878022,0.762631631272379
13,0.713566986955702,0.77203271146398
13,0.36532042452367,0.902119888444431
13,0.779231624214444,0.116700121914037
13,0.468500597649254,0.501678078616969
13,0.133690229251515,0.60624267359497
13,0.219499254541006,0.61310008822009
13,0.741693325198721,0.746480501813348
13,0.474538679805119,0.439316664815415
13,0.994613155585248,0.49112675715005
13,0.422897206575144,0.945582161105704
13,0.0163295930391178,0.879945974727161
13,0.698279988381546,0.848893571863882
13,0.248906212714501,0.427863341285847
13,0.862326766278129,0.925271019362845
13,0.195890170817729,0.063674711540807
13,0.704757210363168,0.524512200213503
13,0.256813512321096,0.206043567294255
13,0.808157612741925,0.720275085074827
13,0.792149245683104,0.684602612806484
13,0.976633760288823,0.405385163063183
13,0.616475042484235,0.211986224933062
13,0.511298897438683,0.698380063904915
14,0.374294542584103,0.439454923635349
14,0.0734543523960747,0.0109019576827995
14,0.734704024086241,0.240585942384787
14,0.319988497884478,0.534431579022203
14,0.282606546883471,0.355893607537728
14,0.394285578236449,0.485999804004095
14,0.351841861438006,0.59049908134155
14,0.324502090869937,0.500008963237051
14,0.670631360318512,0.712874528907705
14,0.65162638597656,0.589677180533763
14,0.474221173110418,0.761881814503577
14,0.226123248040676,0.302616480255965
14,0.346341961030848,0.722964966965374
14,0.561741707769688,0.84438645705115
14,0.555637903802563,0.854326989471447
14,0.162990316168871,0.971898073558696
14,0.883159101898782,0.223866984851193
14,0.870881948377937,0.681302524812054
14,0.861857039050665,0.293368602844421
14,0.261790892188437,0.111987278137822
14,0.61061720949132,0.629512052019127
14,0.436455923111644,0.790118589955382
14,0.177752045779489,0.512097497023642
14,0.00178754882421345,0.960091699704062
14,0.817851508758031,0.442077416775282
14,0.926871957911644,0.00549220086075366
14,0.461592548624612,0.752538496598136
14,0.681232788336929,0.690334179515485
14,0.245303119912278,0.0230347997625358
14,0.120539601906203,0.985881018147338
14,0.52876982871443,0.107107627952937
14,0.336046217328403,0.804639570440631
14,0.0416145719168708,0.0558662138693035
14,0.305305639794096,0.281100667116698
14,0.96413928004913,0.032379711009562
14,0.259446647348814,0.498233656850643
14,0.700372836708557,0.829868595767766
14,0.097396951476112,0.956738050852437
14,0.0870404371083714,0.158239779984578
14,0.279639677810483,0.876167860163841
14,0.107671245674137,0.923593554052059
14,0.992674983695615,0.615129817870911
14,0.943498062244616,0.60834619963076
14,0.210413394358475,0.367055307077244
14,0.983272264252882,0.134126065971795
14,0.97247558402596,0.868930725159589
14,0.022141341122333,0.144619974680245
14,0.157759742636699,0.0923154987790622
14,0.809070016175974,0.644703638914507
14,0.787162365666591,0.379766230050009
14,0.9033480326063,0.738005670339335
14,0.425522211159114,0.264469584438484
14,0.549872072190046,0.832280370823573
14,0.514621457157191,0.417052661951166
14,0.771167741003446,0.542902386889327
14,0.913474991153926,0.455684363611508
14,0.669463339762297,0.894777548848651
14,0.0600862982566468,0.708729235096835
14,0.645797627852298,0.670508821932599
14,0.604254389221314,0.468059947611764
14,0.582024253695272,0.205209943547379
14,0.45970639887033,0.197131889173761
14,0.488679410726763,0.998989955021534
14,0.743509249957278,0.406333883628249
14,0.199331370668951,0.186681169234216
14,0.93876515208045,0.637925749206915
14,0.418527927142568,0.0836336000496522
14,0.0108317255182192,0.173536771307699
14,0.442095340373926,0.0450619056122378
14,0.791637191898189,0.251275992253795
14,0.95746795658255,0.386317122408655
14,0.694005222676788,0.654511861484498
14,0.507673279335722,0.553798324565869
14,0.144846409372985,0.742434541448019
14,0.834693422520068,0.882385534306522
14,0.715231843006331,0.393911976991221
14,0.230672777760774,0.779937655250542
14,0.404057758711278,0.573678406488616
14,0.38216949836351,0.669270950455684
14,0.729354766521137,0.477350214072503
14,0.639852661280893,0.0601957037718967
14,0.369968160144053,0.566760712331161
14,0.132391396891326,0.94689523052657
14,0.291901325904764,0.0787176570878364
14,0.0337497436022386,0.910279649321456
14,0.493144030077383,0.276599630527198
14,0.595561219984665,0.931685086025391
14,0.896735384464264,0.312198553008493
14,0.538627608339302,0.211569968606345
14,0.0553338980232365,0.42792386821704
14,0.850566233629361,0.340407012763899
14,0.822608852009289,0.788944455096498
14,0.840407388044987,0.324772146644536
14,0.201365437174682,0.236589223064948
14,0.769549129714724,0.330196009094361
14,0.570759346559644,0.905436930116266
14,0.621258933730423,0.525123684331775
14,0.1192385523743,0.81687151780352
14,0.75433120517293,0.121425523573998
14,0.182901154831052,0.169117332459427
15,0.808996403589845,0.881164905701298
15,0.608052455761936,0.113309552224819
15,0.463560323175043,0.307326758997515
15,0.442885257469025,0.516415931009688
15,0.249386857261416,0.0484722657082602
15,0.416909409656655,0.960890014434699
15,0.0872773101669736,0.177790949973278
15,0.765151551051531,0.340288133600261
15,0.455721593280323,0.128016331039835
15,0.210961530350614,0.222775534810498
15,0.854511734927073,0.00205074931727722
15,0.402682108611334,0.654454605772626
15,0.79572440250311,0.843830676474609
15,0.297637608593795,0.775439360730816
15,0.0497406018269248,0.279399336439092
15,0.9988314486132,0.668738529372495
15,0.775440056994557,0.89492038476048
15,0.426014650356956,0.529220835817978
15,0.32114541892428,0.795210123611614
15,0.919939128216356,0.92191989942221
15,0.782026453679427,0.364266624408774
15,0.191852460468654,0.9126011710288
15,0.00613489177078009,0.593028809672687
15,0.596305235668551,0.407948102264199
15,0.623801537738182,0.249676714015659
15,0.0913332783197984,0.283162811545189
15,0.340248491945677,0.629217591420747
15,0.491217145998962,0.680080690800678
15,0.710912198023871,0.35587489400059
15,0.638050937508233,0.877913187353406
15,0.172392891929485,0.579118693103083
15,0.395874395971186,0.380267950152047
15,0.119136351596098,0.610975660500117
15,0.86435236628633,0.69025344038615
15,0.184056695103645,0.67808814011747
15,0.822138156576548,0.294906286688056
15,0.127345353856217,0.818105203406885
15,0.158073446745984,0.821603276971728
15,0.0174261664319783,0.867147503753658
15,0.479049781828653,0.63998921347782
15,0.676298519421834,0.992603675711434
15,0.570061544207856,0.0189807155844755
15,0.0241660712310113,0.438595410145354
15,0.132405186723918,0.0660687205637805
15,0.072917806992773,0.444312137907837
15,0.894828826277517,0.76707801757846
15,0.654109895557631,0.0714080109051429
15,0.909164825186599,0.721710631405003
15,0.43903940343298,0.150065685487352
15,0.569761272035539,0.427482866141945
15,0.839877836722881,0.214672294736374
15,0.200372450631112,0.231081750376616
15,0.877161700814031,0.0863947524456307
15,0.728240400252398,0.0532174681685865
15,0.338991813540924,0.935314754876308
15,0.759733012642246,0.483235722621903
15,0.385770382985938,0.149140513662715
15,0.165488576509524,0.730366715854034
15,0.642354745650664,0.585198483313434
15,0.707892414389644,0.788989399522543
15,0.585469760033302,0.540348024878185
15,0.923845267184079,0.718382719331421
15,0.691483339960687,0.551821218924597
15,0.523909623171203,0.376079785211477
15,0.101490249915514,0.209895965047181
15,0.230336581426673,0.531744350942317
15,0.350709157402162,0.703344810481649
15,0.544360089588445,0.316482673101127
15,0.0553565943450667,0.414717097235844
15,0.66385063331807,0.988741911975667
15,0.934126678130124,0.329395011877641
15,0.362095477185212,0.490277652754448
15,0.0655926069826819,0.944196392081212
15,0.849758725168649,0.0305579676502384
15,0.256274849786423,0.472548278598115
15,0.0347980643040501,0.194759458173066
15,0.986542107525747,0.103103057651315
15,0.968026240717154,0.851446888751816
15,0.282004588067066,0.160777654917911
15,0.55292013610946,0.832422483270057
15,0.309641581794713,0.807388452356681
15,0.976603247115854,0.607231776330154
15,0.740277019226924,0.184055251833051
15,0.277765188438352,0.250186968166381
15,0.95963586962549,0.906397557312157
15,0.685813111858442,0.509708628237713
15,0.534168068575673,0.397380063883029
15,0.489168928426225,0.643086853395216
15,0.226571030858904,0.953887824707199
15,0.944527262425982,0.131062937197275
15,0.372371066489723,0.567960355738178
15,0.148724422894884,0.335206635957584
15,0.739384639612399,0.974968410769943
15,0.261305168783292,0.469305507102981
15,0.819085606280714,0.095182037060149
15,0.610251034132671,0.746395645441953
15,0.502773015256971,0.262369308916386
15,0.317250945153646,0.454266154309735
15,0.514676992886234,0.0269839403382502
15,0.886653385481332,0.759129104262684
16,0.470510934125632,0.193419828077313
16,0.918305547693744,0.0732371359667741
16,0.880257149599493,0.483290691224392
16,0.110281182618346,0.798593688432593
16,0.234051849739626,0.866001979515422
16,0.269214300096501,0.471557355369441
16,0.33719622277189,0.564842013132293
16,0.300013937924523,0.374431016577873
16,0.186673262733966,0.45675498110475
16,0.943537883802783,0.627306357650086
16,0.719784200114664,0.328947532910388
16,0.650895157835912,0.0270749010168947
16,0.520560795555357,0.643946153086144
16,0.0240515587036498,0.593853286185767
16,0.959455110218842,0.579863249596674
16,0.486456669762265,0.907573634604923
16,0.0725334484851919,0.344262192449532
16,0.37049847711809,0.33238044254249
16,0.851419510468841,0.968117369711399
16,0.496315284785815,0.554184105019085
16,0.445023960622493,0.514434448119719
16,0.272071519538295,0.181173118136358
16,0.890129354586825,0.897408901907038
16,0.0121401360980235,0.352747585007455
16,0.932994092085864,0.72258118307218
16,0.406334182061255,0.812289221934043
16,0.123163687051274,0.204892333801836
16,0.808176935592201,0.781812193589285
16,0.299314240503591,0.429873195171822
16,0.780551311655436,0.284722210885957
16,0.581679658419453,0.76643320673611
16,0.384441727087833,0.778800656411331
16,0.900888661355712,0.926668326756917
16,0.467544258509297,0.0354891654034145
16,0.516050653699785,0.755539979857858
16,0.321385337978136,0.268761020910461
16,0.843900606774259,0.128843787310179
16,0.153893707238603,0.631472448783461
16,0.774776517222635,0.82596438335022
16,0.199707402305212,0.0574088420765474
16,0.690693383920006,0.548838258327451
16,0.411008039931767,0.303307359355967
16,0.107069965654518,0.876728770029731
16,0.614746365393512,0.743572163586505
16,0.0940917060081847,0.319885169998743
16,0.640805718314368,0.947931617733557
16,0.148325150290038,0.0967247535660863
16,0.214730580849573,0.0494477288704366
16,0.607001378044952,0.136877690076362
16,0.668399815133307,0.886641541300341
16,0.0676229507336393,0.692642065393738
16,0.315166924248915,0.234575650927145
16,0.425991493950132,0.11884755612351
16,0.452901364776772,0.978065951198805
16,0.165907087475061,0.999124126173556
16,0.0325485254731029,0.240461429157294
16,0.252484681264032,0.389997351691127
16,0.813902487177402,0.279314652041066
16,0.990225728787482,0.737454568420071
16,0.0408484888402745,0.469882065979764
16,0.87702303702943,0.436099008787423
16,0.0588023885944858,0.367087157734204
16,0.75308854812989,0.52740466237301
16,0.35236459324602,0.617930576405488
16,0.724350108457729,0.583748392718844
16,0.595390225157607,0.852700215820223
16,0.289788184450008,0.395879805057775
16,0.834953158756252,0.704443509643897
16,0.0883818364189938,0.177247581284028
16,0.925735761891119,0.0851866699452512
16,0.240272752414458,0.443056970767211
16,0.434533371001016,0.668211206614506
16,0.365222457780037,0.215125610211398
16,0.678727589952759,0.846798339674715
16,0.798343916977756,0.145242957740556
16,0.966010450278409,0.25929002239136
16,0.862930205862503,0.162388249647338
16,0.825719930718187,0.678322999693919
16,0.575313807339408,0.105141593308654
16,0.00618622260633856,0.951496253057849
16,0.706091126380488,0.223506866346579
16,0.558409419513773,0.402194677712396
16,0.229650003863499,0.713529069460928
16,0.568655688981526,0.0605816055112518
16,0.504370711995289,0.293119059796445
16,0.532235563825816,0.0169776816852391
16,0.680738660029601,0.931335070570931
16,0.988004703049082,0.417573142279871
16,0.344385142838582,0.68810577244265
16,0.633652882494498,0.154206294924952
16,0.397105892321561,0.600739232287742
16,0.172626512318384,0.497597482474521
16,0.746921435475815,0.98484014702728
16,0.734529609265737,0.919725879963953
16,0.624658038283233,0.834462707219645
16,0.977004079448525,0.800156324501149
16,0.763138997042552,0.539285958083346
16,0.209029575735331,0.00893309802282602
16,0.139309130443726,0.658644542803522
16,0.542494155559689,0.50337367095286
17,0.998428436669055,0.438338637403212
17,0.914689725413918,0.946280210651457
17,0.0616056339396164,0.253492406348232
17,0.226443228670396,0.903568512594793
17,0.817905531206634,0.232102147664409
17,0.560282102376223,0.911866844196338
17,0.687332470687106,0.318022832791321
17,0.37163419684628,0.449473364066798
17,0.878542826259509,0.58178673222661
17,0.382956675372552,0.29626346404897
17,0.619313375405036,0.688521881119814
17,0.406304398444481,0.350756906182505
17,0.508625612119213,0.137768228237983
17,0.39404868445592,0.785084766952787
17,0.49164644011762,0.653982537139673
17,0.976541694595944,0.228161901375279
17,0.595924455004279,0.0314993136678822
17,0.0226473387144506,0.644729079669341
17,0.051608862830326,0.894257360021584
17,0.0754019780945964,0.409045377143193
17,0.0449421782046556,0.192816830999218
17,0.270212603223044,0.161110886065289
17,0.473630233637523,0.664813631821889
17,0.174477712649386,0.956956059481017
17,0.899295835150406,0.532467067695688
17,0.182029879596084,0.262705884277821
17,0.55620592485182,0.881455206729006
17,0.526358118064236,0.21142232976621
17,0.922977444587741,0.504346797924954
17,0.958383801151067,0.962887862569187
17,0.234818822699599,0.377095712162554
17,0.702660030575935,0.276512136138044
17,0.280709695629776,0.556505263694562
17,0.00785394479753449,0.877083745123818
17,0.720342807301786,0.517415604621638
17,0.218746079448611,0.97726657745894
17,0.771182278245688,0.840351344475057
17,0.115506216450594,0.0185125146410428
17,0.138714136993513,0.0888155536656268
17,0.737963351865765,0.333777804558631
17,0.449796196750831,0.676217881387565
17,0.367194039041642,0.471674766377546
17,0.347805682274047,0.54126805448439
17,0.620434929991607,0.20652253028471
17,0.635817164115142,0.304720446981955
17,0.763517496716231,0.426077187361661
17,0.304737702789716,0.987943680079188
17,0.454961521516088,0.520567462381441
17,0.543816526762675,0.115848078012932
17,0.719191310012247,0.616197356765624
17,0.936175295072608,0.692954484836664
17,0.141922132063191,0.93447226956021
17,0.660713773751631,0.340710110953078
17,0.35360216319561,0.148857217195909
17,0.963371911868453,0.837440107385628
17,0.584412378838751,0.599126944756135
17,0.310713167267386,0.381380177587271
17,0.125495056107175,0.396067056627944
17,0.743843254225794,0.992760900182184
17,0.244810443969909,0.12000392988557
17,0.159371442892589,0.570497534975875
17,0.0981348980870098,0.322789000519551
17,0.85672633567825,0.609798662413377
17,0.759894514658954,0.716528453084175
17,0.487501035740133,0.410343997052405
17,0.86734031267697,0.499267248006072
17,0.539509304366074,0.0708694871142507
17,0.293124876120128,0.187368219729979
17,0.326519826643635,0.0624339484539814
17,0.881460427641869,0.488199719879776
17,0.412767414660193,0.777477846993133
17,0.421641233142,0.820534923588857
17,0.203402071874589,0.101373616771307
17,0.802734132395126,0.743537104052957
17,0.608244046822656,0.813995738076046
17,0.845379879386164,0.360064459017012
17,0.790023905108683,0.563213955839165
17,0.823838669662364,0.457284262175672
17,0.433568747790996,0.701485741792712
17,0.677017659340054,0.92666306089377
17,0.907063503351528,0.720036481707357
17,0.787546724358108,0.633425185922533
17,0.574376830444671,0.0989361267886125
17,0.64356628731126,0.467742013481911
17,0.160484716163483,0.764179933483247
17,0.0862347713718191,0.248271167145576
17,0.193452745815739,0.732753374720924
17,0.109278060330544,0.171584959935863
17,0.518995326783042,0.0514379257592373
17,0.94218275998719,0.866813388082665
17,0.257118343431503,0.0296327464072965
17,0.694825059899595,0.00594138700515032
17,0.653201962686144,0.797311686484609
17,0.466588442330249,0.75957428642083
17,0.0304826175724156,0.80568208765937
17,0.334312273343094,0.0423769352096133
17,0.832260642265901,0.620785632918123
17,0.267835557139479,0.850295150862075
17,0.0198814136208966,0.280783565568272
17,0.983797538392246,0.158525374263991
18,0.632455791176762,0.785810609734617
18,0.613294633117039,0.726520907189697
18,0.823536631115712,0.277705302466638
18,0.943691622514743,0.369807051448151
18,0.834817871083505,0.733341751631815
18,0.181510409305338,0.138601952239405
18,0.145621745458338,0.31008798830444
18,0.538339424291626,0.821078109154478
18,0.0266179808601737,0.563128558215685
18,0.0644340994954109,0.440811223415658
18,0.246721260931808,0.151293436426204
18,0.0541140920645557,0.956719257989898
18,0.300193853389937,0.232325717811473
18,0.624249380407855,0.771415863002185
18,0.724931171033531,0.87442544228863
18,0.113785821665078,0.246627547235694
18,0.442574858169537,0.849377987745684
18,0.395613081706688,0.851805780534633
18,0.877131158278789,0.989857199867256
18,0.649918256655801,0.121269716098905
18,0.221905139004812,0.554507947044913
18,0.551072563722264,0.743095881845802
18,0.269224138152786,0.299547496060841
18,0.713489317095373,0.495544586384203
18,0.175100534176454,0.508246634975076
18,0.00365739063825458,0.914890888719819
18,0.81445347095374,0.437217035710346
18,0.546331047106069,0.692485581638757
18,0.150182629120536,0.812961597917601
18,0.13696285019163,0.224839993726928
18,0.290441354904324,0.0478601665585302
18,0.346074367335532,0.452189141002018
18,0.755754458438605,0.16882194751408
18,0.0181382374837995,0.611828993582167
18,0.773674744609743,0.262979380814359
18,0.766457267301157,0.793905409486033
18,0.38630421272479,0.182576231386047
18,0.973680419966113,0.0907483944715932
18,0.687656209522393,0.381900602362584
18,0.990226075181272,0.536881007899065
18,0.329014911821578,0.63422462643357
18,0.656164323547855,0.574352214985993
18,0.506849626221228,0.409448442021385
18,0.528293949391227,0.600271928915754
18,0.334582881822716,0.327446028445847
18,0.90806874695234,0.396063131126575
18,0.128911836866755,0.676890023895539
18,0.749979529140983,0.473712256129365
18,0.515908743410837,0.862110396216158
18,0.456217127516866,0.834672552079428
18,0.800946321196388,0.942665773918852
18,0.677701206258498,0.304618890220299
18,0.431602196004242,0.628031392423436
18,0.849239369081333,0.882900622945745
18,0.35400592280319,0.653825073053595
18,0.583561714868993,0.768590434074867
18,0.850062802543398,0.897930981621612
18,0.423915485700127,0.289557976543438
18,0.478867313466035,0.111305757744703
18,0.0956929188338108,0.978170729076955
18,0.799563080207445,0.0338037711218931
18,0.0824691506149247,0.000380917389411479
18,0.315046220098156,0.0860734852962196
18,0.462563789894339,0.348015934119467
18,0.695035367349628,0.548591387418564
18,0.489599429862574,0.426368238448631
18,0.203191721464973,0.924234322928824
18,0.953152990746312,0.641525344820693
18,0.192245470921043,0.907807291583158
18,0.984871035227552,0.521722818859853
18,0.284164915140718,0.104058739282191
18,0.574519585648086,0.99816025164444
18,0.880550854704343,0.684524368303828
18,0.367816143673845,0.758696968320292
18,0.374722085406538,0.512098487033509
18,0.893083781029563,0.460728177067358
18,0.736356569507625,0.962481901259162
18,0.414331433656625,0.254098420930095
18,0.960329817140009,0.373860594180878
18,0.605304961490911,0.480101367540192
18,0.107459056111984,0.211502132231835
18,0.217190065898467,0.336274872992653
18,0.169781445299741,0.709773367573507
18,0.668596968099009,0.171428345621098
18,0.868292727433145,0.598911420747172
18,0.279579780674539,0.0208731292141601
18,0.932444022109266,0.354240341663826
18,0.914183379062451,0.937819717852399
18,0.784469465122092,0.410776113837492
18,0.0486217977921478,0.719469335724134
18,0.257849913001992,0.803643422087189
18,0.497845178176649,0.199857883879449
18,0.402671529294457,0.587633617476095
18,0.701549175942782,0.664771042584907
18,0.236356837267522,0.0746425041160546
18,0.0318061243486591,0.14384420193499
18,0.566818050774746,0.0678213171218522
18,0.593781494118739,0.0121221740497276
18,0.0717471742769703,0.204952242688742
18,0.922235763387289,0.0532826437964104
19,0.511767630376853,0.707862341706641
19,0.23195816691732,0.821722851383966
19,0.676878855533432,0.983481794849504
19,0.592487507476471,0.273639115786646
19,0.00207162170670927,0.0543211049889214
19,0.0300135216210037,0.974337549377233
19,0.405450163278729,0.153137408110779
19,0.687808501769323,0.209710043927189
19,0.765162314889021,0.256588342247996
19,0.785786154123489,0.173810652086977
19,0.752139298550319,0.953768198648468
19,0.392919325539842,0.412568630711175
19,0.509226581156254,0.0415105654159561
19,0.630474738653284,0.898679935403634
19,0.332548185249325,0.119137174889911
19,0.360874715272803,0.928191081930418
19,0.0428236321592703,0.0935478623094969
19,0.894309691886883,0.670969762853347
19,0.214682109679561,0.740154313351959
19,0.912805596999824,0.23110161729157
19,0.942535478041973,0.0857968843821436
19,0.865434808635619,0.0705125700589269
19,0.142741087016184,0.992800624771044
19,0.181924207694829,0.39456028948538
19,0.299372751719784,0.60141576678725
19,0.474850496046711,0.714264036035165
19,0.923317057196982,0.963045696425252
19,0.98691699355375,0.858975729744416
19,0.256863853223622,0.558983447214123
19,0.774099724083208,0.884693825258873
19,0.955770189717878,0.773293282038067
19,0.52096379941795,0.384361383412033
19,0.261071843304671,0.142905513469595
19,0.287729957965203,0.69307680062484
19,0.247795898653567,0.338793156447355
19,0.805666658866685,0.409469881206751
19,0.611292323879898,0.757093159665819
19,0.462073521337006,0.621166436348576
19,0.827771483878605,0.459438315215521
19,0.121173362042755,0.524745864314027
19,0.600683481583837,0.596136445782613
19,0.701633202165831,0.130029405758251
19,0.841903488221578,0.28723463811446
19,0.0676372518576682,0.302351993813645
19,0.961601850755978,0.354232425591908
19,0.90558875616407,0.434367021052167
19,0.730375033686869,0.831037789899856
19,0.0818628091039136,0.572293860148638
19,0.970466172748711,0.815157645156141
19,0.0232663139328361,0.582758768720087
19,0.305535648206715,0.106720471202862
19,0.103757032172289,0.637195295877755
19,0.426884492621757,0.665818100108299
19,0.568167240172625,0.347500743933488
19,0.646494597585406,0.809596836662386
19,0.358748352669645,0.225527528251987
19,0.816769124756102,0.530091330322903
19,0.553271027014125,0.49585954411421
19,0.155414665509015,0.793271720546763
19,0.316553262041416,0.026244534375146
19,0.2084098263341,0.16895885131089
19,0.887663873962592,0.61691834279336
19,0.139040849399753,0.37849935943028
19,0.498219952585641,0.0155844353092834
19,0.834989179347176,0.78012899990892
19,0.0791879065381363,0.869987121857703
19,0.0925972364400513,0.426644774675369
19,0.451568771488965,0.364222187097184
19,0.582137134056538,0.187660365118645
19,0.447395984572358,0.325638661051635
19,0.535408961293288,0.0359801283152774
19,0.193627529081423,0.319189479092602
19,0.699687245381065,0.643003226993605
19,0.623882154806051,0.947741543950979
19,0.372836878045928,0.936156560278032
19,0.222468573534861,0.561584162155632
19,0.0117733958386816,0.516050820320379
19,0.658239672000054,0.733930933331139
19,0.112021560946014,0.462295885628555
19,0.548381066585425,0.00206804073648527
19,0.410613458931912,0.195015877992846
19,0.93186411887873,0.47091296605533
19,0.273029285622761,0.0666106069739908
19,0.661703273665626,0.29933817502344
19,0.794024051832967,0.509845417325851
19,0.165340824038722,0.481862215970177
19,0.489768125144765,0.911824982780963
19,0.746023162987549,0.763705367292278
19,0.347017131017055,0.900867919421289
19,0.870597838738468,0.659841324570589
19,0.436897847633809,0.449023211945314
19,0.578912600516342,0.248421968962066
19,0.992951172408648,0.214313973891549
19,0.174206304925028,0.54216221786337
19,0.0530219757091254,0.846417377390899
19,0.718286349845584,0.681187854446471
19,0.723587764145341,0.269946394152939
19,0.853350986910518,0.729639238070231
19,0.388139227572829,0.129151504794136
19,0.325757427734788,0.877597840428352
20,0.523449987156782,0.78252379545942
20,0.904788954183459,0.839146606912836
20,0.549796162715647,0.904054258160759
20,0.226146842234302,0.50853472721763
20,0.234067926816642,0.412503369406331
20,0.746361463204958,0.178288628670853
20,0.251354883601889,0.0121417572023347
20,0.935015850700438,0.883226705368143
20,0.114437556876801,0.241391214893665
20,0.243792217567097,0.379690783023834
20,0.53214908726979,0.297417140733451
20,0.892510023079813,0.154279125183821
20,0.613399908894207,0.846032080820296
20,0.199346298163291,0.0387695728591643
20,0.479068302214146,0.314597636577673
20,0.340939786648378,0.232680254005827
20,0.509419142268598,0.268669199938886
20,0.13347832911415,0.384830249929801
20,0.263433727947995,0.345228437134065
20,0.56914282603655,0.634192981799133
20,0.0875504556391388,0.30203052533092
20,0.0191739060729742,0.671414720064495
20,0.590255689010955,0.968653388174716
20,0.104851420733612,0.00813360792584717
20,0.0496662809071131,0.167732649978716
20,0.44308413424762,0.809779461885337
20,0.468551725808065,0.995968234946486
20,0.810794672875199,0.0534298968291841
20,0.000924705206416547,0.687492507637944
20,0.624934838551562,0.360667305542156
20,0.580796937984414,0.817912828109693
20,0.840236670193262,0.0924036649102345
20,0.979026504701469,0.988804349398706
20,0.809153477302752,0.623309827845078
20,0.1551167946239,0.568965186809655
20,0.696949932931457,0.126694602037314
20,0.310808808079455,0.66548186179949
20,0.277902215425856,0.403176025806461
20,0.489941573005635,0.798680154464673
20,0.0956139325955883,0.35488312035799
20,0.732142872789409,0.776611938993446
20,0.553597063273191,0.140458688915242
20,0.0587400270975195,0.432785470923409
20,0.65811944085639,0.46315034279367
20,0.164929424105212,0.285143476575613
20,0.796390807789285,0.475956591600552
20,0.829105784546118,0.536879337672144
20,0.703958944554906,0.0454258170770481
20,0.999005103842355,0.519114876152016
20,0.208892905802932,0.211093644041102
20,0.965139191087801,0.584168931359891
20,0.371919459614437,0.486157141041476
20,0.887514272027183,0.5572332073492
20,0.575576781954151,0.952370045783464
20,0.779413493641187,0.704057200986426
20,0.336058943758253,0.0299346989369951
20,0.865979682921898,0.331669761610683
20,0.179284359910525,0.648798465167638
20,0.494403538745828,0.759353281438816
20,0.912914808858186,0.113510969267227
20,0.396333953328431,0.496626176727004
20,0.364868374967482,0.42691054534167
20,0.874342706052121,0.250257825953886
20,0.634852069925983,0.0752527799364179
20,0.985951428182889,0.869667907336261
20,0.929068472250365,0.0845170012745075
20,0.662533668742981,0.0629557235911489
20,0.180223634219728,0.548358021902386
20,0.144073605637532,0.858355606629048
20,0.943655391507782,0.608774733978789
20,0.831763413485605,0.399783606356941
20,0.211328623206355,0.690326689225622
20,0.29131829687627,0.44376827260945
20,0.0730020248610526,0.974310903344303
20,0.764210355384275,0.948289973624051
20,0.784738768634852,0.10134948000079
20,0.517806958346628,0.459049267075025
20,0.121259959628806,0.527628649384715
20,0.688667805718724,0.825318955383263
20,0.858706678703893,0.229005211680196
20,0.0378523363615386,0.763469779714942
20,0.384230355711188,0.577555910358205
20,0.712311239542905,0.893153074444272
20,0.429882064992562,0.927635166093241
20,0.437733199591748,0.208608230147511
20,0.675833125475328,0.65198076362256
20,0.286391539620236,0.742882562275045
20,0.455623136791401,0.19541186865652
20,0.403287741909735,0.3246742305113
20,0.754512773314491,0.131106228618883
20,0.304763703118078,0.720562413642183
20,0.351862070644274,0.930003655999899
20,0.0694125500530936,0.917142436858267
20,0.644356883247383,0.878056757343002
20,0.953686328453477,0.73683537148172
20,0.418997531249188,0.277825460820459
20,0.604552904618904,0.593402901289519
20,0.32399590959074,0.187058266089298
20,0.0274446908920072,0.715232921533752
20,0.728139222012833,0.618889611710329
21,0.367903421097435,0.423843731267843
21,0.180688604067545,0.452046669207048
21,0.408563912394457,0.321434854411054
21,0.658154156636447,0.333987347814254
21,0.232467345627956,0.249500963641331
21,0.683143758918159,0.0247881393227726
21,0.770935140880756,0.969565226277336
21,0.134676708653569,0.954813428686466
21,0.166786261377856,0.85076716753887
21,0.563256370872259,0.43952210575575
21,0.52676090575289,0.50434010878671
21,0.873490911480039,0.687034836960956
21,0.994306382853538,0.529931711391546
21,0.984167634935584,0.622205930091441
21,0.394780703550205,0.669081834554672
21,0.81707002311945,0.302605237513781
21,0.706836422411725,0.86254738915246
21,0.478196644333657,0.569453165451996
21,0.961196402297355,0.148184736925177
21,0.276484556214418,0.591929522107821
21,0.79000696311472,0.0864854041743092
21,0.591750753701199,0.723676741097588
21,0.757632506589871,0.488531280884054
21,0.828950591706671,0.380657974686474
21,0.919087232758757,0.355855006971396
21,0.145430781117175,0.212179609434679
21,0.72684335821541,0.0315690772305243
21,0.0524609788716771,0.181991312792525
21,0.0418888490065001,0.675422337802593
21,0.249436050557997,0.826814215739723
21,0.559104981275741,0.236722664004192
21,0.480694644853938,0.178343653404154
21,0.534015749709215,0.775769288970623
21,0.410877321599983,0.288272933817934
21,0.10253205407178,0.194488764505368
21,0.768915260166395,0.169429657759611
21,0.909610095573589,0.764195254163351
21,0.785115940326359,0.785984889934771
